"";"genre_Adventure";"genre_Action";"genre_Comedy";"genre_Drama";"genre_Film_Noir";"genre_Romance";"genre_Sci_Fi";"genre_Thriller";"genre_Animation";"genre_Western";"genre_IMAX";"genre_Documentary";"genre_War";"genre_Musical";"genre_Children";"genre_Fantasy";"genre_Horror";"genre_Crime";"genre_Mystery";"user_547";"user_195";"user_384";"user_463";"user_all"
"7252";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100
"7253";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;350;350;350;350
"7254";0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;450;413,461538461539;413,461538461539;413,461538461539;413,461538461539
"7255";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7256";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;425;425;425;425;425
"7257";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"7258";1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;262,5;262,5;262,5;262,5;262,5
"7259";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7260";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;400;400;400;400;400
"7261";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;275;275;275;275;275
"7262";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;310;310;310;310;310
"7263";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;364,285714285714;364,285714285714;364,285714285714;364,285714285714;364,285714285714
"7264";1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"7265";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7266";0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7267";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;287,5;287,5;287,5;287,5
"7268";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;150;150;150;150;150
"7269";1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;250;250;250;250;250
"7270";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;375,555555555556;375,555555555556;375,555555555556;375,555555555556
"7271";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"7272";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237,5;237,5;237,5;237,5;237,5
"7273";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;325;325;325;325;325
"7274";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;150;150;150
"7275";1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;406,896551724138;406,896551724138;406,896551724138;406,896551724138;406,896551724138
"7276";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;450;450;450;450;450
"7277";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7278";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;250;250;250;250;250
"7279";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;342,857142857143;342,857142857143;342,857142857143;342,857142857143;342,857142857143
"7280";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;50;50;50;50;50
"7281";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;50;50;50;50;50
"7282";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;400;400;400;400;400
"7283";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;362,5;362,5;362,5;362,5;362,5
"7284";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7285";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7286";1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;350;350;350;350;350
"7287";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;450;400,943396226415;400,943396226415;400,943396226415;400,943396226415
"7288";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;378,571428571429;378,571428571429;378,571428571429;378,571428571429
"7289";1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;250;250;250;250;250
"7290";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;241,666666666667;241,666666666667;241,666666666667;241,666666666667;241,666666666667
"7291";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7292";0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;300;300;300;300;300
"7293";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;400;400;400;400;400
"7294";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7295";0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;330;330;330;330;330
"7296";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"7297";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7298";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7299";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7300";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7301";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7302";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7303";1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;175;175;175;175;175
"7304";0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7305";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7306";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"7307";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"7308";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316,666666666667;316,666666666667;316,666666666667;316,666666666667;316,666666666667
"7309";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7310";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7311";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;50;50;50;50;50
"7312";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7313";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;350;350;350;350;350
"7314";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;371,428571428571;371,428571428571;371,428571428571;371,428571428571;371,428571428571
"7315";1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;341,666666666667;341,666666666667;341,666666666667;341,666666666667;341,666666666667
"7316";1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7317";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"7318";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;400;433,333333333333;433,333333333333;433,333333333333;433,333333333333
"7319";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7320";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;385,714285714286;385,714285714286;385,714285714286;385,714285714286;385,714285714286
"7321";0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;362,5;362,5;362,5;362,5
"7322";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"7323";0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;350;350;350;350;350
"7324";0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;300;305,555555555556;305,555555555556;305,555555555556;305,555555555556
"7325";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262,5;262,5;262,5;262,5;262,5
"7326";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;216,666666666667;216,666666666667;216,666666666667;216,666666666667;216,666666666667
"7327";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;287,5;287,5;287,5;287,5;287,5
"7328";0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;366,666666666667;366,666666666667;366,666666666667;366,666666666667;366,666666666667
"7329";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316,666666666667;316,666666666667;316,666666666667;316,666666666667;316,666666666667
"7330";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;225;225;225;225;225
"7331";1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7332";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;292,857142857143;292,857142857143;292,857142857143;292,857142857143;292,857142857143
"7333";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"7334";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;400;400;400;400;400
"7335";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433,333333333333;433,333333333333;433,333333333333;433,333333333333;433,333333333333
"7336";1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;450;450;450;450;450
"7337";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7338";0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100
"7339";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;410;410;410;410
"7340";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;323,076923076923;323,076923076923;323,076923076923;323,076923076923
"7341";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387,5;387,5;387,5;387,5;387,5
"7342";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;250;250;250;250;250
"7343";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;250;250;250;250;250
"7344";0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;400;400;400;400;400
"7345";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316,666666666667;316,666666666667;316,666666666667;316,666666666667;316,666666666667
"7346";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292,857142857143;292,857142857143;292,857142857143;292,857142857143;292,857142857143
"7347";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7348";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;307,142857142857;307,142857142857;307,142857142857;307,142857142857;307,142857142857
"7349";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"7350";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;300;363,513513513513;363,513513513513;363,513513513513;363,513513513513
"7351";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;150;150;150;150;150
"7352";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;358,333333333333;358,333333333333;358,333333333333;358,333333333333
"7353";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7354";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7355";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"7356";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;150;150;150;150;150
"7357";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;283,333333333333;283,333333333333;283,333333333333;283,333333333333;283,333333333333
"7358";1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;300;300;300;300;300
"7359";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"7360";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7361";1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;200;200;200;200;200
"7362";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7363";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;358,333333333333;358,333333333333;358,333333333333;358,333333333333;358,333333333333
"7364";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;50;50;50
"7365";0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;390;390;390;390;390
"7366";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;348,076923076923;348,076923076923;348,076923076923;348,076923076923
"7367";0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7368";0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;300;300;300;300;300
"7369";0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;400;400;400;400;400
"7370";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;325;325;325;325;325
"7371";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;400;400;400;400;400
"7372";1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;300;300;300;300;300
"7373";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;325;325;325;325
"7374";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408,333333333333;408,333333333333;408,333333333333;408,333333333333;408,333333333333
"7375";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"7376";0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;275;275;275;275;275
"7377";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7378";1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;400;402,173913043478;402,173913043478;402,173913043478;402,173913043478
"7379";0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;400;400;400;400;400
"7380";1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7381";0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;475;475;475;475;475
"7382";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7383";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;241,176470588235;241,176470588235;241,176470588235;241,176470588235;241,176470588235
"7384";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;350;350;350;350;350
"7385";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"7386";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;400;400;400;400;400
"7387";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;291,666666666667;291,666666666667;291,666666666667;291,666666666667
"7388";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;216,666666666667;216,666666666667;216,666666666667;216,666666666667;216,666666666667
"7389";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;200;200;200;200;200
"7390";0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;350;350;350;350;350
"7391";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;280;280;280;280;280
"7392";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7393";0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;300;300;300;300;300
"7394";0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7395";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7396";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7397";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;389,473684210526;389,473684210526;389,473684210526;389,473684210526
"7398";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7399";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7400";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"7401";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;150;150;150
"7402";1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;275;275;275;275;275
"7403";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;350;350;350;350
"7404";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;300;300;300;300;300
"7405";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"7406";0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;290;290;290;290;290
"7407";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7408";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;250;250;250;250;250
"7409";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7410";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7411";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;250;250;250;250;250
"7412";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7413";1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;400;364,179104477612;364,179104477612;364,179104477612;364,179104477612
"7414";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;237,5;237,5;237,5;237,5;237,5
"7415";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;387,5;387,5;387,5;387,5;387,5
"7416";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;378,571428571429;378,571428571429;378,571428571429;378,571428571429
"7417";0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;225;225;225;225;225
"7418";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;400;400;400;400;400
"7419";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216,666666666667;216,666666666667;216,666666666667;216,666666666667;216,666666666667
"7420";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;250;250;250;250;250
"7421";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;375;375;375;375;375
"7422";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;360;360;360;360;360
"7423";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;333,333333333333;333,333333333333;333,333333333333;333,333333333333;333,333333333333
"7424";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7425";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7426";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7427";1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358,823529411765;358,823529411765;358,823529411765;358,823529411765;358,823529411765
"7428";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;350;350;350;350;350
"7429";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;441,666666666667;441,666666666667;441,666666666667;441,666666666667;441,666666666667
"7430";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;150;150;150;150;150
"7431";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7432";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7433";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;250;250;250;250;250
"7434";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7435";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;300;300;300;300;300
"7436";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475;475;475;475;475
"7437";1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;300;300;300;300;300
"7438";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;200;200;200;200;200
"7439";0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;400;400;400;400;400
"7440";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;450;450;450;450;450
"7441";1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;350;350;350;350;350
"7442";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7443";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;387,5;387,5;387,5;387,5;387,5
"7444";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;237,5;237,5;237,5;237,5;237,5
"7445";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;500;500;500;500;500
"7446";0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;200;200;200;200;200
"7447";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7448";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7449";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"7450";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;320;320;320;320;320
"7451";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;387,5;387,5;387,5;387,5;387,5
"7452";0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;400;425;425;425;425
"7453";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;416,666666666667;416,666666666667;416,666666666667;416,666666666667;416,666666666667
"7454";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;50;50;50;50
"7455";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;300;300;300;300;300
"7456";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425;425;425;425;425
"7457";1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;200;200;200
"7458";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;375;375;375;375;375
"7459";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;283,333333333333;283,333333333333;283,333333333333;283,333333333333;283,333333333333
"7460";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;400;379,411764705882;379,411764705882;379,411764705882;379,411764705882
"7461";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;383,333333333333;383,333333333333;383,333333333333;383,333333333333;383,333333333333
"7462";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7463";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;350;383,333333333333;383,333333333333;383,333333333333;383,333333333333
"7464";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;350;350;350;350;350
"7465";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;266,666666666667;266,666666666667;266,666666666667;266,666666666667;266,666666666667
"7466";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;400;325;325;325;325
"7467";0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;325;325;325;325;325
"7468";1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;350;350;350;350
"7469";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;300;300;300;300;300
"7470";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7471";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7472";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;400;400;400;400
"7473";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;316,666666666667;316,666666666667;316,666666666667;316,666666666667;316,666666666667
"7474";0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;200;200;200;200;200
"7475";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;200;200;200;200;200
"7476";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;500;500;500;500;500
"7477";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;350;350;350;350;350
"7478";0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;500;500;500;500;500
"7479";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;300;300;300;300;300
"7480";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;312,5;312,5;312,5;312,5;312,5
"7481";0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;350;321,428571428571;321,428571428571;321,428571428571;321,428571428571
"7482";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"7483";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;300;300;300;300;300
"7484";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;312,5;312,5;312,5;312,5
"7485";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;300;300;300;300;300
"7486";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;337,5;337,5;337,5;337,5;337,5
"7487";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;366,666666666667;366,666666666667;366,666666666667;366,666666666667;366,666666666667
"7488";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;225;225;225;225;225
"7489";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;250;250;250;250;250
"7490";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;450;450;450;450
"7491";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;150;150;150
